area,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,city,clustering_coefficient_avg,clustering_coefficient_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,geoid,intersection_density_km,k_avg,m,n,nhood,node_density_km,pagerank_max,pagerank_max_node,pagerank_min,pagerank_min_node,self_loop_proportion,state,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,time
34877267.970996946,34.87726797099695,2.5420841683366784,0.030885143649371283,1.0961906405436936,San-Jose,0.045045646849254134,0.003318409498519276,1120.0,0.002956001128817304,13351.362817557201,140.68249509545237,465659.0587659473,0668000,32.11260701186124,4.422177688710755,3310.0,1497.0,Santa Teresa,42.92193990781811,0.002470492912860944,2447637053.0,0.00010422424944816085,65585204.0,0.0018126888217522659,CA,8040.697996995947,147.9881681873805,280437.57871508604,1895.0,2.6279225116900466,"{0: 0, 1: 377, 2: 2, 3: 924, 4: 189, 5: 5}","{0: 0.0, 1: 0.2518370073480294, 2: 0.0013360053440213762, 3: 0.6172344689378757, 4: 0.12625250501002003, 5: 0.0033400133600534404}",1.0106501579284668
26172022.853031825,26.172022853031827,2.7218353865381233,0.031113969954156932,1.0701061833002241,San-Jose,0.06398857346902319,0.006254655749586845,1601.0,0.0026803895262157576,24309.51808287275,136.26670867661943,636229.2628111361,0668000,61.17219173276614,5.001606855918586,4669.0,1867.0,West San Jose,71.3357164054181,0.001876637260339722,65665546.0,8.246507587748139e-05,305549799.0,0.0008567144998929107,CA,13566.476197557562,136.66748463340602,355062.12507758883,2598.0,2.903588644884842,"{0: 0, 1: 266, 2: 5, 3: 1243, 4: 349, 5: 4}","{0: 0.0, 1: 0.1424745581146224, 2: 0.002678093197643278, 3: 0.6657739689341189, 4: 0.1869309051955008, 5: 0.0021424745581146223}",1.2492704391479492
22731011.479585007,22.731011479585007,2.8127009646302272,0.03151319742325302,1.0523433315861948,San-Jose,0.04866023579849946,0.003410413284800277,1288.0,0.0032758527935376784,23518.762727543482,135.06954662592898,534605.2655454269,0668000,56.662678700275535,5.090675241157556,3958.0,1555.0,Willow Glen,68.40874641221153,0.0018149376918908163,65526545.0,9.950964774100879e-05,311463982.0,0.0,CA,12902.681522543297,136.66868676904056,293291.001806361,2146.0,2.8456591639871385,"{0: 0, 1: 267, 2: 6, 3: 991, 4: 282, 5: 9}","{0: 0.0, 1: 0.17170418006430868, 2: 0.0038585209003215433, 3: 0.637299035369775, 4: 0.18135048231511253, 5: 0.005787781350482315}",1.0009288787841797
2071628.9510211495,2.0716289510211494,2.931481481481481,0.028554865056460536,1.0450506236454715,San-Mateo,0.07160493827160494,0.011188439428560137,125.0,0.040132669983416226,23203.908585561545,132.42393609558542,48069.888802697504,0668252,60.338990695406565,5.377777777777778,363.0,135.0,Baywood Aragon,65.16610995103909,0.0145272087407873,65433089.0,0.0011271889606167184,65442062.0,0.0027548209366391185,CA,11971.521625861697,130.5292146732151,24800.55078791087,190.0,3.2222222222222223,"{0: 0, 1: 10, 2: 0, 3: 77, 4: 46, 5: 2}","{0: 0.0, 1: 0.07407407407407407, 2: 0.0, 3: 0.5703703703703704, 4: 0.34074074074074073, 5: 0.014814814814814815}",0.0863337516784668
1178049.1510904403,1.1780491510904403,2.454545454545455,0.01923197487427269,1.1181632895104876,San-Mateo,0.02525252525252525,0.006214427827326923,25.0,0.13636363636363635,12495.619811006116,204.45075431534227,14720.454310704643,0668252,21.221525415012774,4.363636363636363,72.0,33.0,Baywood Park,28.01241354781686,0.06912969893563527,65429381.0,0.004665629860031105,65433175.0,0.0,CA,6247.809905503131,204.45075431534462,7360.227155352407,36.0,2.606060606060606,"{0: 0, 1: 8, 2: 0, 3: 22, 4: 3}","{0: 0.0, 1: 0.24242424242424243, 2: 0.0, 3: 0.6666666666666666, 4: 0.09090909090909091}",0.03019237518310547
4415640.861390569,4.415640861390569,2.707575757575757,0.027979941392176078,1.0407272282879172,San-Mateo,0.02848484848484848,0.003218768628471719,221.0,0.01735899137358996,19401.333839279236,130.99284780764674,85669.32246620096,0668252,50.04936020326682,4.756363636363637,654.0,275.0,Beresford,62.278615637549215,0.010558411600892761,65427898.0,0.0005758613991968496,65482158.0,0.0030581039755351682,CA,10915.0989414687,133.14131738140924,48197.15689207014,362.0,2.890909090909091,"{0: 0, 1: 54, 2: 0, 3: 143, 4: 78}","{0: 0.0, 1: 0.19636363636363635, 2: 0.0, 3: 0.52, 4: 0.28363636363636363}",0.19245576858520508
1416997.1163672751,1.4169971163672752,2.8438438438438447,0.028940836019810005,1.0191914500742592,San-Mateo,0.022522522522522525,0.004758651754620015,109.0,0.048484848484848464,23884.837878443548,114.34035945491343,33844.74639865437,0668252,76.92323346390495,5.333333333333333,296.0,111.0,Downtown,78.33466894030687,0.023062581541946393,65466449.0,0.0014723587090530188,65462379.0,0.0,CA,13431.98342306299,112.62178566611419,19033.081777573298,169.0,3.5405405405405403,"{0: 0, 1: 2, 2: 1, 3: 44, 4: 63, 5: 1}","{0: 0.0, 1: 0.018018018018018018, 2: 0.009009009009009009, 3: 0.3963963963963964, 4: 0.5675675675675675, 5: 0.009009009009009009}",0.07418179512023926
3317915.812976241,3.317915812976241,2.7484276729559753,0.028115164651890418,1.0790228610304107,San-Mateo,0.0550314465408805,0.008612568389849152,195.0,0.02503800411338642,23443.555883874298,138.89954424910488,77783.74477949874,0668252,58.77183478777928,5.283018867924528,560.0,212.0,East San Mateo,63.89553320517542,0.017667658133851658,299382339.0,0.000739834320622308,517306426.0,0.0035714285714285713,CA,12487.319059658032,138.5681383602642,41431.87336971899,299.0,3.0047169811320753,"{0: 0, 1: 17, 2: 0, 3: 161, 4: 33, 5: 1}","{0: 0.0, 1: 0.08018867924528301, 2: 0.0, 3: 0.7594339622641509, 4: 0.15566037735849056, 5: 0.0047169811320754715}",0.13972878456115723
2441940.375507536,2.441940375507536,2.780555555555556,0.03099913770928763,1.0736362549071423,San-Mateo,0.07981481481481482,0.009686667395438341,165.0,0.02892613283674741,25339.855544900525,132.78630121163326,61878.4163646211,0668252,67.56921735474651,5.177777777777778,466.0,180.0,Haywood Park,73.71187347790529,0.019108204163330797,65473541.0,0.0008884228832674946,702270471.0,0.0,CA,13567.091815486852,130.94873234172007,33130.02928245518,253.0,3.1333333333333333,"{0: 0, 1: 15, 2: 0, 3: 113, 4: 50, 5: 2}","{0: 0.0, 1: 0.08333333333333333, 2: 0.0, 3: 0.6277777777777778, 4: 0.2777777777777778, 5: 0.011111111111111112}",0.152388334274292
3728263.86191538,3.72826386191538,2.5782138794084193,0.03280864947511008,1.0891699967907456,San-Mateo,0.06382252559726961,0.007153640582272744,259.0,0.016457057365935737,24665.19639864241,130.62267099446572,91958.36038010387,0668252,69.469331998122,4.805460750853243,704.0,293.0,Hillsdale,78.58885820636966,0.017911503668659005,2278881210.0,0.0005446794517612015,260921870.0,0.007102272727272727,CA,14647.322055809474,131.27183051565038,54609.08149451055,416.0,3.030716723549488,"{0: 0, 1: 34, 2: 0, 3: 185, 4: 71, 5: 3}","{0: 0.0, 1: 0.11604095563139932, 2: 0.0, 3: 0.6313993174061433, 4: 0.24232081911262798, 5: 0.010238907849829351}",0.17722225189208984
1643717.9198012429,1.6437179198012428,1.9950248756218905,0.020785266658860862,1.151389565432861,San-Mateo,0.07213930348258706,0.011267113521759775,57.0,0.056987788331071876,14045.201807868954,183.22499919697628,23086.34989881901,0668252,34.67748286572942,3.7611940298507465,126.0,67.0,Marina Lagoon,40.761251789541596,0.04324420070416728,65469364.0,0.0027742773058153126,26029880.0,0.0,CA,9505.99378067199,186.01395622392516,15625.172322809714,84.0,2.8507462686567164,"{0: 0, 1: 10, 2: 0, 3: 48, 4: 8, 5: 1}","{0: 0.0, 1: 0.14925373134328357, 2: 0.0, 3: 0.7164179104477612, 4: 0.11940298507462686, 5: 0.014925373134328358}",0.03706932067871094
2691914.902396574,2.691914902396574,2.9797979797979792,0.031008535303039885,1.0167787304177474,San-Mateo,0.019865319865319864,0.003255632115561211,185.0,0.028354612110957272,26235.605556310493,127.7107008506882,70624.01757043057,0668252,68.72431213754086,5.585858585858586,553.0,198.0,North Central,73.55358812558427,0.010156777139749053,65442084.0,0.000774266210735491,249972471.0,0.0,CA,13988.33489280874,130.74794151967302,37655.40715766583,288.0,3.212121212121212,"{0: 0, 1: 13, 2: 7, 3: 106, 4: 69, 5: 3}","{0: 0.0, 1: 0.06565656565656566, 2: 0.03535353535353535, 3: 0.5353535353535354, 4: 0.3484848484848485, 5: 0.015151515151515152}",0.1318531036376953
1249019.0647969267,1.2490190647969266,2.672672672672673,0.04585774180488244,1.0202035112668413,San-Mateo,0.07717717717717716,0.007684987062010398,104.0,0.04602784602784602,20979.650199004223,93.25260879475769,26203.98307132691,0668252,83.26534232438556,5.063063063063063,281.0,111.0,San Mateo Park,88.86974036544997,0.023569997858947457,65404204.0,0.0013617793917385386,65464942.0,0.0,CA,10771.136590055457,93.42607604521544,13453.354950511024,144.0,2.8468468468468466,"{0: 0, 1: 7, 2: 15, 3: 79, 4: 8, 5: 2}","{0: 0.0, 1: 0.06306306306306306, 2: 0.13513513513513514, 3: 0.7117117117117117, 4: 0.07207207207207207, 5: 0.018018018018018018}",0.11747884750366211
3445937.1249321024,3.4459371249321022,2.366164658634537,0.03681318887160359,1.1001526273955093,San-Mateo,0.0821285140562249,0.006136183702041566,136.0,0.026286966046002162,12667.578687089861,121.25466578011559,43651.67968084161,0668252,39.466767694631024,4.337349397590361,360.0,166.0,Shoreview,48.17267233315257,0.01551479124286631,65405496.0,0.0010046905181934627,689910326.0,0.027777777777777776,CA,8286.053371986523,127.46972738257675,28553.218933697193,224.0,2.927710843373494,"{0: 0, 1: 30, 2: 0, 3: 92, 4: 40, 5: 4}","{0: 0.0, 1: 0.18072289156626506, 2: 0.0, 3: 0.5542168674698795, 4: 0.24096385542168675, 5: 0.024096385542168676}",0.08309245109558105
4565639.977600375,4.565639977600375,2.6266339869281055,0.03507954941081733,1.0524382503821694,San-Mateo,0.03714596949891068,0.002830971011293553,246.0,0.015086253080467137,18401.154919369354,119.33671666745813,84013.04853389053,0668252,53.88072673423837,4.601307189542483,704.0,306.0,Sugerloaf,67.02236740112578,0.009757087643343584,65427923.0,0.0005066214667017137,257315328.0,0.007102272727272727,CA,10499.420283242656,121.97601268906087,47936.57298680092,393.0,2.8627450980392157,"{0: 0, 1: 60, 2: 2, 3: 168, 4: 72, 5: 4}","{0: 0.0, 1: 0.19607843137254902, 2: 0.006535947712418301, 3: 0.5490196078431373, 4: 0.23529411764705882, 5: 0.013071895424836602}",0.17890000343322754
1786294.0092009408,1.786294009200941,2.278455284552846,0.029552207336594912,1.1720584319265503,San-Mateo,0.10975609756097564,0.009262483929526404,58.0,0.04727491719361637,10104.39045243874,114.96440848292042,18049.412131818506,0668252,32.46945894754751,3.8292682926829267,157.0,82.0,Western Hills,45.90509713273958,0.03474452470931029,65428576.0,0.0021336645665490876,65376875.0,0.01910828025477707,CA,5863.524802238665,113.84760029391369,10473.97922704006,92.0,2.573170731707317,"{0: 0, 1: 24, 2: 0, 3: 46, 4: 11, 5: 1}","{0: 0.0, 1: 0.2926829268292683, 2: 0.0, 3: 0.5609756097560976, 4: 0.13414634146341464, 5: 0.012195121951219513}",0.04603242874145508
2742137.959729156,2.742137959729156,2.9838235294117634,0.026151242077284947,1.0295881069120438,Santa-Ana,0.014705882352941176,0.003964973803868307,151.0,0.03264879916463626,24267.860660053007,141.88874609242902,66545.82191734921,0669000,55.06652189553382,5.517647058823529,469.0,170.0,Artesia Pilar,61.99542200159436,0.014803536085978963,122806135.0,0.0008867868755542419,4046367111.0,0.0042643923240938165,CA,12925.289509019709,143.49363159178935,35442.92700317197,247.0,3.1470588235294117,"{0: 0, 1: 19, 2: 0, 3: 88, 4: 63}","{0: 0.0, 1: 0.11176470588235295, 2: 0.0, 3: 0.5176470588235295, 4: 0.37058823529411766}",0.11902785301208496
628170.496396039,0.6281704963960391,2.853030303030303,0.033877282433384524,1.036633418595696,Santa-Ana,0.012121212121212121,0.0036982730049692205,42.0,0.08888888888888888,25737.486709217188,122.48128637966225,16167.529802115418,0669000,66.8608287733407,4.8,132.0,55.0,Bella Vista,87.55584720318426,0.03892541917702296,122741747.0,0.003521874750509345,1930903534.0,0.0,CA,12868.743354609178,122.48128637966782,8083.764901058076,66.0,2.690909090909091,"{0: 0, 1: 13, 2: 0, 3: 33, 4: 9}","{0: 0.0, 1: 0.23636363636363636, 2: 0.0, 3: 0.6, 4: 0.16363636363636364}",0.028071165084838867
162904.32689691044,0.16290432689691045,0.8333333333333334,0.023522877689464376,1.0632167148371432,Santa-Ana,0.25925925925925924,0.16047624679751527,8.0,0.3055555555555556,5667.5478113634745,83.93346012420226,923.2680613662249,0669000,49.10857895789706,2.4444444444444446,11.0,9.0,Bristol Memory,55.247151327634185,0.2484721082067931,4085554545.0,0.04584600698162036,122997857.0,0.0,CA,4324.786688813423,78.28071827931876,704.5264645138689,9.0,3.0,"{0: 0, 1: 1, 2: 0, 3: 6, 4: 2}","{0: 0.0, 1: 0.1111111111111111, 2: 0.0, 3: 0.6666666666666666, 4: 0.2222222222222222}",0.020151138305664062
377448.72984225274,0.37744872984225275,2.805555555555556,0.02393265786040737,1.0283994040046136,Santa-Ana,0.03333333333333333,0.029696905739667205,24.0,0.1655172413793103,24942.467549941077,130.75698188690092,9414.502695856865,0669000,63.58479470849015,4.8,72.0,30.0,Bristol Warner,79.48099338561269,0.05735975697087633,122929249.0,0.008717181099600046,122689297.0,0.0,CA,12471.233774973745,130.75698188693454,4707.251347929643,36.0,2.9,"{0: 0, 1: 6, 2: 0, 3: 15, 4: 9}","{0: 0.0, 1: 0.2, 2: 0.0, 3: 0.5, 4: 0.3}",0.06631135940551758
291206.5625182164,0.29120656251821636,2.728494623655914,0.036815146227053015,1.1299094344639942,Santa-Ana,0.18817204301075266,0.06485405027462739,29.0,0.17419354838709683,25715.215419565346,92.4498702067538,7488.439486747057,0669000,99.58566781332722,5.225806451612903,81.0,31.0,Casa Bonita,106.4536449039015,0.055300463533954514,122839089.0,0.009032677481747712,122776575.0,0.0,CA,13281.641613715083,92.08812378402061,3867.7011989288653,42.0,3.096774193548387,"{0: 0, 1: 2, 2: 0, 3: 22, 4: 7}","{0: 0.0, 1: 0.06451612903225806, 2: 0.0, 3: 0.7096774193548387, 4: 0.22580645161290322}",0.031158447265625
224738.69956139335,0.22473869956139336,2.380952380952381,0.026614965739948183,1.136850704696979,Santa-Ana,0.07142857142857142,0.035746041855362676,11.0,0.3296703296703297,19133.102638959623,143.33162018848165,4299.948605654449,0669000,48.94573129357749,4.285714285714286,30.0,14.0,Casa De Santiago,62.2945671009168,0.13564263013765368,122657624.0,0.0179620461546367,122868743.0,0.0,CA,10372.773495447307,145.69772663823227,2331.1636262117163,16.0,2.7142857142857144,"{0: 0, 1: 3, 2: 0, 3: 9, 4: 2}","{0: 0.0, 1: 0.21428571428571427, 2: 0.0, 3: 0.6428571428571429, 4: 0.14285714285714285}",0.020166635513305664
150791.88154403443,0.15079188154403445,2.0555555555555554,0.03644097359368354,1.0000378301414656,Santa-Ana,0.0,0.0,11.0,0.3333333333333333,20482.482671174657,140.3905500308867,3088.592100679507,0669000,72.94822431662388,3.6666666666666665,22.0,12.0,Cedar Evergreen,79.57988107268059,0.12943518644241753,122778722.0,0.014326068655675405,2010819465.0,0.0,CA,10911.358501471166,137.1120232198611,1645.3442786383332,12.0,3.1666666666666665,"{0: 0, 1: 1, 2: 0, 3: 7, 4: 4}","{0: 0.0, 1: 0.08333333333333333, 2: 0.0, 3: 0.5833333333333334, 4: 0.3333333333333333}",0.010007858276367188
686205.5629375598,0.6862055629375597,2.2954545454545454,0.030401925779642406,1.0551369442979095,Santa-Ana,0.11363636363636363,0.03603451156467065,39.0,0.09725158562367864,19264.854836539304,143.69185389149808,13219.650558017824,0669000,56.83428130930024,4.181818181818182,92.0,44.0,Centennial Park,64.1207276310054,0.04037669507105766,122689245.0,0.0034762456546929324,122845442.0,0.0,CA,9962.548523702815,139.5174738367397,6836.356218000245,49.0,3.0,"{0: 0, 1: 5, 2: 0, 3: 29, 4: 10}","{0: 0.0, 1: 0.11363636363636363, 2: 0.0, 3: 0.6590909090909091, 4: 0.22727272727272727}",0.04755377769470215
1036151.0043268121,1.036151004326812,2.861814345991561,0.025096217638995662,1.0519311790937385,Santa-Ana,0.0,0.0,67.0,0.06588769879909118,26461.375663884453,135.0639456650391,27417.98097000294,0669000,64.66238967121394,5.139240506329114,203.0,79.0,Central City,76.24371319441643,0.03181365261756265,122976459.0,0.0019193857965451057,122804093.0,0.0,CA,13646.392841776222,135.95888123504471,14139.723648444651,104.0,3.0126582278481013,"{0: 0, 1: 12, 2: 0, 3: 42, 4: 25}","{0: 0.0, 1: 0.1518987341772152, 2: 0.0, 3: 0.5316455696202531, 4: 0.31645569620253167}",0.06993532180786133
171099.17016691715,0.17109917016691714,2.6666666666666665,0.022841256461229732,1.0787327484548892,Santa-Ana,0.1818181818181818,0.10557160394629612,9.0,0.4727272727272727,20741.325524562395,136.4932148236355,3548.823585414523,0669000,52.60107334956668,4.7272727272727275,26.0,11.0,Concord,64.2902007605815,0.13526865579309594,122657815.0,0.02633605282349351,123015892.0,0.0,CA,10370.662762281294,136.49321482363678,1774.411792707278,13.0,2.8181818181818183,"{0: 0, 1: 2, 2: 0, 3: 7, 4: 2}","{0: 0.0, 1: 0.18181818181818182, 2: 0.0, 3: 0.6363636363636364, 4: 0.18181818181818182}",0.01726388931274414
237319.63079990278,0.2373196307999028,2.3333333333333335,0.053498842894108375,1.065638716018711,Santa-Ana,0.08333333333333333,0.026430808514931674,15.0,0.21052631578947367,15709.753455564327,93.20582225080058,3728.232890032023,0669000,63.20589640832251,4.0,40.0,20.0,Cornerstone Village,84.27452854443001,0.13589968073796058,3695731274.0,0.00783289817232376,122753193.0,0.0,CA,8017.036142679338,90.60000273762559,1902.6000574901373,21.0,2.65,"{0: 0, 1: 5, 2: 0, 3: 12, 4: 3}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.6, 4: 0.15}",0.035619497299194336
1485953.2693620783,1.4859532693620783,3.1223628691983123,0.02327211873063191,1.0045555627941398,Santa-Ana,0.02742616033755274,0.009741745275997391,73.0,0.07400194741966887,23052.009010399215,150.2377550630123,34254.2081543668,0669000,49.12671313771462,5.772151898734177,228.0,79.0,Delhi,53.164525176430885,0.023542452583076266,122820553.0,0.0019527849153874572,3639395921.0,0.0,CA,11627.55922600579,150.24356214421303,17278.009646584498,115.0,3.3544303797468356,"{0: 0, 1: 6, 2: 0, 3: 33, 4: 40}","{0: 0.0, 1: 0.0759493670886076, 2: 0.0, 3: 0.4177215189873418, 4: 0.5063291139240507}",0.06804299354553223
1355231.4256601578,1.3552314256601579,3.1365079365079374,0.03327269931736158,1.000266566910688,Santa-Ana,0.0,0.0,99.0,0.05604395604395597,24574.445526278003,108.83680014831904,33304.060845385626,0669000,73.05025409352156,5.828571428571428,306.0,105.0,Eastside,77.47754222040165,0.022607985002013747,4046426592.0,0.001428571428571429,122856923.0,0.0,CA,12618.504601022512,108.23413911482912,17100.993980143,158.0,3.4285714285714284,"{0: 0, 1: 6, 2: 0, 3: 42, 4: 57}","{0: 0.0, 1: 0.05714285714285714, 2: 0.0, 3: 0.4, 4: 0.5428571428571428}",0.0757150650024414
157225.31357240223,0.15722531357240224,2.2051282051282053,0.03019681354336578,1.1349449830945708,Santa-Ana,0.0,0.0,12.0,0.3589743589743589,17733.158280053645,99.5750489718027,2788.1013712104755,0669000,76.32358764210065,4.3076923076923075,28.0,13.0,Edna Park,82.68388661227571,0.11880287589255849,122586778.0,0.0232264219020763,122645696.0,0.0,CA,8866.579140024662,99.57504897177843,1394.050685604898,14.0,2.8461538461538463,"{0: 0, 1: 1, 2: 0, 3: 12}","{0: 0.0, 1: 0.07692307692307693, 2: 0.0, 3: 0.9230769230769231}",0.01099538803100586
111522.97388221203,0.11152297388221202,2.047619047619048,0.03254291506786472,1.0577287137602913,Santa-Ana,0.0,0.0,9.0,0.24175824175824176,17414.835464451608,88.27973821204802,1942.1542406650565,0669000,80.700860878276,3.142857142857143,22.0,14.0,Fairbridge Square,125.53467247731821,0.16388869934580033,122621520.0,0.012195121951219514,401363184.0,0.0,CA,8707.417732225264,88.27973821204253,971.0771203324679,11.0,2.2857142857142856,"{0: 0, 1: 5, 2: 0, 3: 9}","{0: 0.0, 1: 0.35714285714285715, 2: 0.0, 3: 0.6428571428571429}",0.019227266311645508
546326.0804852628,0.5463260804852628,2.6193693693693696,0.030886569184732888,1.1071938755016295,Santa-Ana,0.0,0.0,22.0,0.11111111111111108,16718.575424351733,123.42964571463946,9133.79378288332,0669000,40.26899096682142,4.0,74.0,37.0,Fairhaven,67.7251211714724,0.064014559438331,122781359.0,0.004149377593360997,2053779172.0,0.0,CA,8359.287712177951,123.42964571467026,4566.8968914428,37.0,2.2972972972972974,"{0: 0, 1: 15, 2: 0, 3: 18, 4: 4}","{0: 0.0, 1: 0.40540540540540543, 2: 0.0, 3: 0.4864864864864865, 4: 0.10810810810810811}",0.029517412185668945
316725.76643113856,0.31672576643113853,2.486111111111111,0.02875490282677289,1.170108035303539,Santa-Ana,0.1111111111111111,0.010251689147345509,18.0,0.1847826086956522,24024.544613019287,149.1998491317179,7609.192305717614,0669000,56.8314987530814,4.25,51.0,24.0,Fisher Park,75.7753316707752,0.11251120334735522,122657646.0,0.009130638148399707,2519541929.0,0.0,CA,12861.41198717303,150.87187292681523,4073.540569024011,27.0,2.75,"{0: 0, 1: 6, 2: 0, 3: 13, 4: 4, 5: 1}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.5416666666666666, 4: 0.16666666666666666, 5: 0.041666666666666664}",0.01704716682434082
761235.2507018409,0.7612352507018408,2.5541666666666667,0.038286484112612734,1.039027349123102,Santa-Ana,0.07083333333333333,0.013915972447513044,40.0,0.12179487179487183,20974.05599142094,168.06516600909228,15966.190770863766,0669000,52.546174081035986,4.75,95.0,40.0,Floral Park,52.546174081035986,0.06664757372242391,122914689.0,0.005195826094006296,2142063388.0,0.0,CA,12195.607769325898,165.78083103114497,9283.726537744118,56.0,3.375,"{0: 0, 1: 0, 2: 1, 3: 23, 4: 16}","{0: 0.0, 1: 0.0, 2: 0.025, 3: 0.575, 4: 0.4}",0.02205038070678711
534126.1881071139,0.534126188107114,2.95959595959596,0.023361606483396698,1.00003416992177,Santa-Ana,0.0,0.0,33.0,0.16666666666666666,22727.066793404963,137.9445631047405,12139.121553217163,0669000,61.78315299788701,5.333333333333333,88.0,33.0,Flower Park,61.78315299788701,0.05472233105306291,122703767.0,0.009185451043328649,122673001.0,0.0,CA,12081.113627150442,137.29445042039947,6452.839169758775,47.0,3.484848484848485,"{0: 0, 1: 0, 2: 0, 3: 17, 4: 16}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.5151515151515151, 4: 0.48484848484848486}",0.0562741756439209
180444.85943954982,0.18044485943954983,2.773809523809524,0.02808150793048773,1.0317889091247427,Santa-Ana,0.05952380952380952,0.032281084679367224,14.0,0.37362637362637363,21589.923007258043,114.58207712809943,3895.7906223553805,0669000,77.58602846034574,4.857142857142857,34.0,14.0,French Court,77.58602846034574,0.1442817986486294,122860147.0,0.02762006302429449,1834824069.0,0.0,CA,12234.500178480279,116.19224552731691,2207.6526650190212,19.0,3.7142857142857144,"{0: 0, 1: 0, 2: 0, 3: 5, 4: 8, 5: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.35714285714285715, 4: 0.5714285714285714, 5: 0.07142857142857142}",0.011019229888916016
206335.90586028408,0.20633590586028408,2.784090909090909,0.03154443756495139,1.0321385079555534,Santa-Ana,0.0,0.0,21.0,0.24242424242424238,26240.72815469887,96.68579311130807,5414.404414233252,0669000,101.7757908515433,5.090909090909091,56.0,22.0,French Park,106.62225708256918,0.07979246899416932,1925338334.0,0.01649462833572951,1927365566.0,0.0,CA,13120.364077347464,96.68579311129353,2707.202207116219,28.0,3.3181818181818183,"{0: 0, 1: 1, 2: 0, 3: 12, 4: 9}","{0: 0.0, 1: 0.045454545454545456, 2: 0.0, 3: 0.5454545454545454, 4: 0.4090909090909091}",0.013998031616210938
164534.80763724755,0.16453480763724754,2.0520833333333335,0.022591057260075372,1.016144490410307,Santa-Ana,0.0,0.0,12.0,0.23333333333333336,16818.779539382766,98.83123772162922,2767.274656205618,0669000,72.93289591620386,3.5,28.0,16.0,Grand Sunrise,97.24386122160516,0.11325746798035762,122639365.0,0.011259785247798136,4077087436.0,0.0,CA,9280.336470630751,95.4336485002602,1526.9383760041633,16.0,2.6875,"{0: 0, 1: 4, 2: 0, 3: 10, 4: 1, 5: 1}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.625, 4: 0.0625, 5: 0.0625}",0.020304441452026367
998095.876232533,0.998095876232533,3.2839506172839505,0.029721263872174296,1.0037762355942008,Santa-Ana,0.006172839506172839,0.0035613167017278955,79.0,0.07839506172839504,29613.996588931637,116.3685349377046,29557.607874176967,0669000,79.15071275336564,6.271604938271605,254.0,81.0,Heninger Park,81.15452826610907,0.02071011334164906,122635802.0,0.003760068596191358,122749705.0,0.0,CA,15214.50078859588,116.8117730464167,15185.530496034171,130.0,3.654320987654321,"{0: 0, 1: 2, 2: 0, 3: 22, 4: 57}","{0: 0.0, 1: 0.024691358024691357, 2: 0.0, 3: 0.2716049382716049, 4: 0.7037037037037037}",0.07389163970947266
970026.3445715291,0.970026344571529,3.094650205761316,0.032426879725569596,1.0409338842784055,Santa-Ana,0.008230452674897118,0.001069722953044521,78.0,0.07345679012345681,27853.26983665568,113.52271228577958,27018.40552401554,0669000,80.41018724543345,5.8765432098765435,238.0,81.0,Lacy,83.5028867548732,0.02098511962021085,122795714.0,0.001851851851851852,122777382.0,0.0,CA,14560.565321907461,112.0962853500386,14124.131954104863,126.0,3.506172839506173,"{0: 0, 1: 3, 2: 0, 3: 32, 4: 45, 5: 1}","{0: 0.0, 1: 0.037037037037037035, 2: 0.0, 3: 0.3950617283950617, 4: 0.5555555555555556, 5: 0.012345679012345678}",0.05424904823303223
388565.2775077559,0.3885652775077559,2.652173913043478,0.019265621093185404,1.088979846888782,Santa-Ana,0.14492753623188404,0.056387469231226034,20.0,0.22134387351778645,24876.96567576394,172.61294770275236,9666.325071354133,0669000,51.4714030246843,4.869565217391305,56.0,23.0,Laurelhurst,59.19211347838694,0.08282071082923165,122925169.0,0.006772009029345373,1938407217.0,0.0,CA,12438.482837882753,172.61294770276325,4833.162535677371,28.0,2.782608695652174,"{0: 0, 1: 3, 2: 0, 3: 19, 4: 1}","{0: 0.0, 1: 0.13043478260869565, 2: 0.0, 3: 0.8260869565217391, 4: 0.043478260869565216}",0.021396636962890625
223250.36157548663,0.22325036157548664,0.9523809523809523,0.006271193608800659,1.0079755360016849,Santa-Ana,0.0,0.0,10.0,0.14285714285714285,8635.74869642491,148.30261684245372,1927.9340189518985,0669000,44.79276060038427,1.8571428571428572,13.0,14.0,Logan,62.709864840537975,0.2441715985117748,122697220.0,0.019782393669634087,3641367115.0,0.0,CA,5129.357489672988,143.14136427742812,1145.130914219425,8.0,2.642857142857143,"{0: 0, 1: 4, 2: 0, 3: 7, 4: 3}","{0: 0.0, 1: 0.2857142857142857, 2: 0.0, 3: 0.5, 4: 0.21428571428571427}",0.011044025421142578
