area,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,geoid,int_0_streets_count,int_0_streets_prop,int_10_streets_count,int_10_streets_prop,int_11_streets_count,int_11_streets_prop,int_1_streets_count,int_1_streets_prop,int_2_streets_count,int_2_streets_prop,int_3_streets_count,int_3_streets_prop,int_4_streets_count,int_4_streets_prop,int_5_streets_count,int_5_streets_prop,int_6_streets_count,int_6_streets_prop,int_7_streets_count,int_7_streets_prop,int_8_streets_count,int_8_streets_prop,int_9_streets_count,int_9_streets_prop,intersection_density_km,k_avg,m,n,name,node_density_km,pagerank_max,pagerank_max_node,pagerank_min,pagerank_min_node,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,time
470917108,470.917108,2.8191520570771447,0.029110322743148623,1.0795037148317486,0.03842850102091079,0.0007983834740492279,10386,0.0003427775279650128,12364.435885847637,168.425107443082,5822624.389414787,25228,0,0.0,,,,,3817,0.26874603956910514,31,0.0021826374709568402,8332,0.5866366260649158,1995,0.14046328240512568,26.0,0.0018305991691896079,2.0,0.0001408153207068929,,,,,,,22.054836878001044,4.868126452157995,34571,14203,"Durham, NC Urbanized Area",30.160297340482266,0.00027209918464300194,170728715,1.0647215079331186e-05,3926491667,0.011194353649012178,6738.15240890994,172.66753254976885,3173111.2456671023,18377,2.6048722100964583,"{0: 0, 1: 3817, 2: 31, 3: 8332, 4: 1995, 5: 26, 6: 2}","{0: 0.0, 1: 0.26874603956910514, 2: 0.0021826374709568402, 3: 0.5866366260649158, 4: 0.14046328240512568, 5: 0.0018305991691896079, 6: 0.0001408153207068929}",14.661738634109497
467121350,467.12135,2.8681089743589436,0.02842435725318897,1.0685765464350887,0.03687569676700077,0.0017137100127511888,8864,0.00041550828205954454,10839.99230756074,170.40524451278438,5063591.840697388,19558,0,0.0,,,,,3096,0.2588628762541806,53,0.004431438127090301,6968,0.5826086956521739,1816,0.15183946488294314,26.0,0.002173913043478261,1.0,8.361204013377926e-05,,,,,,,18.97579718846077,4.969063545150502,29715,11960,"Concord, NC Urbanized Area",25.603625267823876,0.00034927677640374466,169694471,1.2662800081758509e-05,173113909,0.004442200908632004,5679.1218205618625,171.93849579592424,2652839.051635315,15429,2.6342809364548496,"{0: 0, 1: 3096, 2: 53, 3: 6968, 4: 1816, 5: 26, 6: 1}","{0: 0.0, 1: 0.2588628762541806, 2: 0.004431438127090301, 3: 0.5826086956521739, 4: 0.15183946488294314, 5: 0.002173913043478261, 6: 8.361204013377926e-05}",11.616315126419067
463874984,463.874984,2.8430977338524968,0.027021850456084916,1.0845875962980411,0.04215633423180629,0.0009443123222533808,13229,0.00030573399606684867,15145.69215583147,164.90336125936506,7025707.706455248,67134,0,0.0,,,,,3466,0.20760706798442646,41,0.002455825097334531,10281,0.6158131176999102,2874,0.17214734950584007,32.0,0.0019167415393830489,1.0,5.989817310572028e-05,,,,,,,28.518459620146277,5.103923330338425,42605,16695,"Palm Coast--Daytona Beach--Port Orange, FL Urbanized Area",35.99030035213109,0.0002217625938595655,97414186,9.060082703163582e-06,1456112161,0.009365097993193287,8163.906500535503,166.28752073915,3787031.9973134026,22774,2.758490566037736,"{0: 0, 1: 3466, 2: 41, 3: 10281, 4: 2874, 5: 32, 6: 1}","{0: 0.0, 1: 0.20760706798442646, 2: 0.002455825097334531, 3: 0.6158131176999102, 4: 0.17214734950584007, 5: 0.0019167415393830489, 6: 5.989817310572028e-05}",16.82065176963806
462921858,462.921858,2.879878816493528,0.03031527787409044,1.0639306522956757,0.04965900744937575,0.0010036766885457911,9968,0.0004034293763516578,11822.794942961425,168.02352260303647,5473030.201748707,46045,0,0.0,,,,,2740,0.21561221277935158,23,0.0018098835379288638,7780,0.6122127793515896,2113,0.16627321372363865,51.0,0.0040132200188857416,1.0,7.869058860560277e-05,,,,,,,21.53279182595867,5.126377085300598,32573,12708,"Lafayette, LA Urbanized Area",27.451717347941692,0.00031833362076570535,115589126,1.187009433662642e-05,115475527,0.006109354373253922,6279.017067052037,168.70939968039002,2906694.2470934396,17229,2.741501416430595,"{0: 0, 1: 2740, 2: 23, 3: 7780, 4: 2113, 5: 51, 6: 1}","{0: 0.0, 1: 0.21561221277935158, 2: 0.0018098835379288638, 3: 0.6122127793515896, 4: 0.16627321372363865, 5: 0.0040132200188857416, 6: 7.869058860560277e-05}",10.416467905044556
445826705,445.826705,2.908404909601811,0.02708416459837717,1.073199670446854,0.0365277556863365,0.000827674575574623,9551,0.00040579936979076223,12021.003010455495,167.0756044189436,5359284.162946454,31087,0,0.0,,,,,3023,0.24041673294098934,13,0.001033879433752187,7062,0.5616351200890727,2450,0.19484650866868142,24.0,0.0019087004930809608,2.0,0.0001590583744234134,,,,,,,21.42312224208283,5.102115476379831,32077,12574,"Fort Wayne, IN Urbanized Area",28.20378379980625,0.00035800047721913506,1960942461,1.1987885778921401e-05,4248897540,0.0107553698911993,6477.245101375213,169.27890503684287,2887728.8410235024,17059,2.7172737394623825,"{0: 0, 1: 3023, 2: 13, 3: 7062, 4: 2450, 5: 24, 6: 2}","{0: 0.0, 1: 0.24041673294098934, 2: 0.001033879433752187, 3: 0.5616351200890727, 4: 0.19484650866868142, 5: 0.0019087004930809608, 6: 0.0001590583744234134}",10.398098707199097
443792927,443.792927,2.919900106529837,0.02925125849397763,1.0763342777997165,0.04242852901625952,0.0020133675262580643,16060,0.000281052843397095,17506.978639538407,151.76827482990308,7769473.293367228,31843,0,0.0,,,,,3027,0.15858961596898413,20,0.001047833604023681,11996,0.6284905956934039,3975,0.20825692879970661,67.0,0.0035102425734793315,2.0,0.00010478336040236811,,,,,,,36.188048576087375,5.36417456907843,51193,19087,"Fresno, CA Urbanized Area",43.0087972087036,0.00018987427223820643,87571904,7.880897597534883e-06,87588904,0.0019533920653214305,9765.271852081052,157.368044525428,4333758.578185761,27539,2.8973646984858803,"{0: 0, 1: 3027, 2: 20, 3: 11996, 4: 3975, 5: 67, 6: 2}","{0: 0.0, 1: 0.15858961596898413, 2: 0.001047833604023681, 3: 0.6284905956934039, 4: 0.20825692879970661, 5: 0.0035102425734793315, 6: 0.00010478336040236811}",14.492965936660767
442271862,442.271862,2.986031579637065,0.031433436829773946,1.0630728758550858,0.04138330166633914,0.0004379682363392565,12543,0.00035340697000239363,13558.69387759033,145.68361079466194,5996628.7875298755,80227,0,0.0,,,,,2720,0.17820874009041474,31,0.0020310554936775207,9322,0.6107580423245758,3155,0.20670903492105092,34.0,0.002227609251130184,1.0,6.551791915088777e-05,,,,,,,28.36038436467387,5.393697176177684,41162,15263,"Scranton, PA Urbanized Area",34.51044778426352,0.0002697561918795389,94156592,9.919086863660705e-06,96927993,0.003036781497497692,7277.329106258493,150.79450403915573,3218557.89421174,21344,2.852912271506257,"{0: 0, 1: 2720, 2: 31, 3: 9322, 4: 3155, 5: 34, 6: 1}","{0: 0.0, 1: 0.17820874009041474, 2: 0.0020310554936775207, 3: 0.6107580423245758, 4: 0.20670903492105092, 5: 0.002227609251130184, 6: 6.551791915088777e-05}",15.999953985214233
440143776,440.143776,2.760169806779153,0.06997266260121386,1.0759905031477754,0.02989343311669814,0.0006460410003054186,11197,0.0003109351959782116,11159.286798107236,136.1597490861827,4911690.628785868,89770,0,0.0,,,,,4036,0.26495109302172914,1048,0.06879800433269874,7785,0.5110615111928051,2309,0.15157880916431432,44.0,0.002888465830762161,11.0,0.0007221164576905403,,,,,,,25.43941459710656,4.736164905140156,36073,15233,"Urban Honolulu, HI Urbanized Area",34.60914553520802,0.00033987476199716875,3572972814,9.893500378062962e-06,3435692141,0.004574058159842542,6359.63964660281,143.575903162447,2799155.8080550665,19496,2.5608218998227534,"{0: 0, 1: 4036, 2: 1048, 3: 7785, 4: 2309, 5: 44, 6: 11}","{0: 0.0, 1: 0.26495109302172914, 2: 0.06879800433269874, 3: 0.5110615111928051, 4: 0.15157880916431432, 5: 0.002888465830762161, 6: 0.0007221164576905403}",12.128864288330078
437445127,437.445127,2.937305201376291,0.031794203534272605,1.067443567051164,0.0333434527423596,0.0010201625499039841,12515,0.00031295020509733597,14393.237635061401,148.34605624509612,6296251.665210615,72559,0,0.0,,,,,3955,0.24013357619914996,55,0.003339404978749241,9888,0.6003642987249544,2536,0.15397692774741956,32.0,0.0019429265330904676,4.0,0.00024286581663630845,,,,,,,28.60930257888094,5.1539769277474194,42443,16470,"Provo--Orem, UT Urbanized Area",37.65043655406864,0.00020087526230399202,763168966,9.15002353367606e-06,959119555,0.0021676130339514173,7472.803593751222,150.37912950200388,3268941.51711456,21738,2.6749848208864604,"{0: 0, 1: 3955, 2: 55, 3: 9888, 4: 2536, 5: 32, 6: 4}","{0: 0.0, 1: 0.24013357619914996, 2: 0.003339404978749241, 3: 0.6003642987249544, 4: 0.15397692774741956, 5: 0.0019429265330904676, 6: 0.00024286581663630845}",13.54035234451294
432116039,432.116039,3.0411867195817877,0.02498320627853591,1.045578771924244,0.028729067854031624,0.0012546198637634555,8173,0.0005234857860200188,12857.30833800511,198.8991211549222,5555849.151220442,90541,0,0.0,,,,,2158,0.2088858774561998,0,0.0,5968,0.5776788307037073,2196,0.21256412738360275,9.0,0.0008711644564901752,,,,,,,,,18.913901041289513,5.4076081695866804,27933,10331,"Victorville--Hesperia, CA Urbanized Area",23.907929971560254,0.000339880340712543,54552824,1.4597538944631356e-05,4336500898,0.0005727991980811227,6539.9403700989715,200.78246025032766,2826013.128023362,14075,2.7965347013841835,"{0: 0, 1: 2158, 2: 0, 3: 5968, 4: 2196, 5: 9}","{0: 0.0, 1: 0.2088858774561998, 2: 0.0, 3: 0.5776788307037073, 4: 0.21256412738360275, 5: 0.0008711644564901752}",8.341202020645142
431120818,431.120818,3.077266377472248,0.031042370587364268,1.0430570876737746,0.03006886748523375,0.0011845745889412958,10871,0.00040187356465999044,13189.983947196008,152.99388368279196,5686476.668722011,13375,0,0.0,,,,,2730,0.2007205352547607,15,0.0011028600838173665,7734,0.5686346592162341,3087,0.22696860524961399,34.0,0.0024998161899860306,1.0,7.352400558782443e-05,,,,,,,25.21566935791071,5.465480479376517,37168,13601,"Canton, OH Urbanized Area",31.54800100606601,0.0003093912949747165,200005778,1.104743975580432e-05,200115252,0.004116444253120965,6921.297641028061,155.91574357934414,2983915.500621488,19138,2.829644879053011,"{0: 0, 1: 2730, 2: 15, 3: 7734, 4: 3087, 5: 34, 6: 1}","{0: 0.0, 1: 0.2007205352547607, 2: 0.0011028600838173665, 3: 0.5686346592162341, 4: 0.22696860524961399, 5: 0.0024998161899860306, 6: 7.352400558782443e-05}",10.78382682800293
428870193,428.870193,2.8515560165975002,0.03183321008523323,1.0863893526855084,0.04334818912965504,0.0012228557509435252,10377,0.0003963125571807599,11594.54614113919,148.17793793723612,4972555.241297769,79768,0,0.0,,,,,2637,0.20262793914246197,63,0.004840940525587829,7512,0.5772245274319963,2758,0.21192561856462272,43.0,0.0033041340095282005,1.0,7.68403258029814e-05,,,,,,,24.19613246472459,5.1572153065929,33558,13014,"Savannah, GA Urbanized Area",30.344846091926936,0.00028546589002029346,67020676,1.1651090818228549e-05,4290216071,0.017819893915012815,6397.534257221134,150.22512875703782,2743711.751618539,18264,2.808667588750576,"{0: 0, 1: 2637, 2: 63, 3: 7512, 4: 2758, 5: 43, 6: 1}","{0: 0.0, 1: 0.20262793914246197, 2: 0.004840940525587829, 3: 0.5772245274319963, 4: 0.21192561856462272, 5: 0.0033041340095282005, 6: 7.68403258029814e-05}",12.700864315032959
426176384,426.176384,2.8881147540983654,0.027429284620100018,1.0690771174708043,0.04148491328106423,0.0009804883638154834,11203,0.00037083351475337853,13773.460718975772,160.841860100812,5869923.684379134,35920,0,0.0,,,,,2827,0.2014967925873129,29,0.002066999287241625,8712,0.6209550962223807,2419,0.17241625089094798,41.0,0.0029223093371347113,2.0,0.00014255167498218105,,,,,,,26.28723791508823,5.202423378474697,36495,14030,"Gulfport, MS Urbanized Area",32.92064160927322,0.00023714465386436614,125168559,1.0739739510243586e-05,125174023,0.005836415947390054,7358.770287977716,162.91605776711592,3136134.1120169815,19250,2.7736279401282964,"{0: 0, 1: 2827, 2: 29, 3: 8712, 4: 2419, 5: 41, 6: 2}","{0: 0.0, 1: 0.2014967925873129, 2: 0.002066999287241625, 3: 0.6209550962223807, 4: 0.17241625089094798, 5: 0.0029223093371347113, 6: 0.00014255167498218105}",11.58696985244751
425929580,425.92958,2.7645233544379844,0.036553842619423106,1.0765171435130303,0.053665432246248035,0.001149479998137997,12639,0.0002864443552013027,13722.577597205101,145.60439720230625,5844851.712494978,74179,0,0.0,,,,,4103,0.24507227332457293,212,0.012662764305339864,9482,0.5663600525624178,2853,0.1704097479393143,90.0,0.005375701827738622,2.0,0.00011946004061641381,,,,,,,29.67391933661898,4.795364950424083,40142,16742,"Reno, NV--CA Urbanized Area",39.3069671282281,0.0002316945066598315,140531593,9.02842349975488e-06,139984915,0.003911115539833591,7666.957132377571,146.8470110293904,3265583.831271583,22238,2.678712220762155,"{0: 0, 1: 4103, 2: 212, 3: 9482, 4: 2853, 5: 90, 6: 2}","{0: 0.0, 1: 0.24507227332457293, 2: 0.012662764305339864, 3: 0.5663600525624178, 4: 0.1704097479393143, 5: 0.005375701827738622, 6: 0.00011946004061641381}",16.975306749343872
425439716,425.439716,3.0856917396224848,0.034600229182536676,1.0405563775780147,0.03354376352410996,0.0006495839715634864,13868,0.00033217829299556415,15682.022894454196,142.48580570908274,6671755.3665220905,83764,1,5.955571437079388e-05,,,,,2922,0.1740217973914597,31,0.0018462271454946103,8978,0.5346912036209874,4808,0.28634387469477696,48.0,0.002858674289798106,3.0,0.00017866714311238162,,,,,,,32.59686267748449,5.5772735393961055,46824,16791,"Spokane, WA Urbanized Area",39.467401299224264,0.00023571416408326958,3575225064,8.979980073706314e-06,355074089,0.001174611310439091,8282.950141086689,144.00294044649098,3523895.9556660806,24471,2.942528735632184,"{0: 1, 1: 2922, 2: 31, 3: 8978, 4: 4808, 5: 48, 6: 3}","{0: 5.955571437079388e-05, 1: 0.1740217973914597, 2: 0.0018462271454946103, 3: 0.5346912036209874, 4: 0.28634387469477696, 5: 0.002858674289798106, 6: 0.00017866714311238162}",14.855155944824219
418954203,418.954203,2.8498096251625986,0.027640632455175,1.0772385636707085,0.026831872160002573,0.0011345709840051552,9854,0.00034126512742471937,13039.603856588019,161.16461165213914,5462996.84117256,60799,0,0.0,,,,,4241,0.300886839304718,20,0.001418942887548776,7828,0.555374246186591,1966,0.13948208584604468,38.0,0.002695991486342675,1.0,7.094714437743881e-05,1.0,7.094714437743881e-05,,,,,23.52047056560977,4.809790705924087,33897,14095,"Murrieta--Temecula--Menifee, CA Urbanized Area",33.64329537469755,0.000329745200815704,54423045,1.0746229394497948e-05,54559125,0.0018585715550048676,6923.4570608789245,165.11706238659147,2900611.4349452523,17567,2.5421780773323874,"{0: 0, 1: 4241, 2: 20, 3: 7828, 4: 1966, 5: 38, 6: 1, 7: 1}","{0: 0.0, 1: 0.300886839304718, 2: 0.001418942887548776, 3: 0.555374246186591, 4: 0.13948208584604468, 5: 0.002695991486342675, 6: 7.094714437743881e-05, 7: 7.094714437743881e-05}",13.351436376571655
417300959,417.300959,2.950602692355185,0.03388526450285757,1.0563578667460685,0.039891317772014025,0.0004503216261245264,10994,0.0003978330110680837,13183.348441015856,151.87654107244214,5501423.947267071,83116,0,0.0,,,,,2501,0.18532789922193404,60,0.00444609114486847,8168,0.605261207854761,2737,0.20281585772508337,27.0,0.0020007410151908116,2.0,0.00014820303816228233,,,,,,,26.34549421200827,5.368358651352353,36223,13495,"South Bend, IN--MI Urbanized Area",32.33877063771617,0.0002602190715265904,181670121,1.119136833639639e-05,181634614,0.0095519421362118,6996.928024920059,153.82881696713116,2919824.7748531164,18981,2.832160059281215,"{0: 0, 1: 2501, 2: 60, 3: 8168, 4: 2737, 5: 27, 6: 2}","{0: 0.0, 1: 0.18532789922193404, 2: 0.00444609114486847, 3: 0.605261207854761, 4: 0.20281585772508337, 5: 0.0020007410151908116, 6: 0.00014820303816228233}",12.682647466659546
413247951,413.247951,2.7902721909358648,0.027337026503686634,1.0849044070965403,0.05170957361222788,0.0015811837420253295,8261,0.0005187048072645735,11017.839182150818,177.5572072874212,4553099.466471341,02602,0,0.0,,,,,1683,0.16924778761061948,104,0.010458567980691875,6745,0.6782984714400644,1384,0.13917940466613032,26.0,0.002614641995172969,2.0,0.00020112630732099757,,,,,,,19.990419746812005,5.157481898632341,25643,9944,"Ann Arbor, MI Urbanized Area",24.063035221195808,0.0004631821158933427,62472396,1.5184896509468242e-05,4331405827,0.022774246383028506,6001.297875257999,177.90703373680213,2480024.050291022,13940,2.7960579243765085,"{0: 0, 1: 1683, 2: 104, 3: 6745, 4: 1384, 5: 26, 6: 2}","{0: 0.0, 1: 0.16924778761061948, 2: 0.010458567980691875, 3: 0.6782984714400644, 4: 0.13917940466613032, 5: 0.002614641995172969, 6: 0.00020112630732099757}",9.1851065158844
409682677,409.682677,2.9432820561217574,0.028098905192339756,1.0757447392467705,0.04532842582106406,0.001655682746763197,8851,0.0005102587083981203,12147.962808426171,173.75916219022668,4976809.923452472,47719,0,0.0,,,,,1745,0.1646847867119668,34,0.0032087580218950547,6680,0.6304265760664401,2119,0.1999811249528124,18.0,0.0016987542468856172,,,,,,,,,21.604525885286577,5.406191015477539,28642,10596,"Lansing, MI Urbanized Area",25.86392004072947,0.00032781362074143323,184593341,1.4265141279729956e-05,184074244,0.011800851895817331,6547.136217983305,176.6147555453385,2682248.292467056,15187,2.870800302000755,"{0: 0, 1: 1745, 2: 34, 3: 6680, 4: 2119, 5: 18}","{0: 0.0, 1: 0.1646847867119668, 2: 0.0032087580218950547, 3: 0.6304265760664401, 4: 0.1999811249528124, 5: 0.0016987542468856172}",8.549151420593262
409678330,409.67833,2.684010779584263,0.03140868351959968,1.1277746468434424,0.05563992615091416,0.0011488495987365618,8959,0.00043494347498665046,10538.439647565316,158.44723853568507,4317370.355620347,45451,0,0.0,,,,,2235,0.19966053242808648,44,0.003930677148472396,6511,0.5816508844023585,2350,0.2099338931570484,51.0,0.0045560121493657315,3.0,0.00026800071466857243,,,,,,,21.86837658706527,4.868322315526175,27248,11194,"Kissimmee, FL Urbanized Area",27.323876271415184,0.0004381758637695582,99580157,1.3570203704584151e-05,1601569357,0.011340281855549032,6144.786121143304,160.63976238384063,2517385.7163171666,15671,2.8165981775951403,"{0: 0, 1: 2235, 2: 44, 3: 6511, 4: 2350, 5: 51, 6: 3}","{0: 0.0, 1: 0.19966053242808648, 2: 0.003930677148472396, 3: 0.5816508844023585, 4: 0.2099338931570484, 5: 0.0045560121493657315, 6: 0.00026800071466857243}",10.938770055770874
397476053,397.476053,2.883838761493269,0.028272962772872633,1.078207309444363,0.039237842029466764,0.0018074874379853795,9151,0.0004215714579016619,12676.017588114111,165.01534204572678,5038413.438682176,58600,0,0.0,,,,,2885,0.23969757394483218,5,0.00041542040545031574,7121,0.5916417414423396,1991,0.16542040545031572,33.0,0.0027417746759720836,1.0,8.308408109006314e-05,,,,,,,23.0227706321719,5.073612495845796,30533,12036,"Montgomery, AL Urbanized Area",30.281069536533817,0.00030000841425050005,58988360,1.2514525681946233e-05,2129855072,0.008122359414404087,6793.926419294811,168.15636450051215,2700423.0575137245,16059,2.6913426387504154,"{0: 0, 1: 2885, 2: 5, 3: 7121, 4: 1991, 5: 33, 6: 1}","{0: 0.0, 1: 0.23969757394483218, 2: 0.00041542040545031574, 3: 0.5916417414423396, 4: 0.16542040545031572, 5: 0.0027417746759720836, 6: 8.308408109006314e-05}",10.808135986328125
396110041,396.110041,3.030159936926257,0.02670814328501399,1.0603983625357005,0.032986991045784515,0.0012716500263245632,9659,0.00046338161274193853,13695.5424987112,167.09609747679838,5424941.900681736,75718,0,0.0,,,,,2179,0.18406825477276567,26,0.002196316945429971,6953,0.5873458354451766,2654,0.22419327589119784,24.0,0.0020273694880892043,2.0,0.00016894745734076703,,,,,,,24.38463810615697,5.485048150025342,32466,11838,"Rockford, IL Urbanized Area",29.8856347345156,0.00028601035248258734,237545665,1.272870508515549e-05,237601349,0.006160290765724142,7164.104106813068,169.13658192144433,2837773.571477993,16778,2.858422030748437,"{0: 0, 1: 2179, 2: 26, 3: 6953, 4: 2654, 5: 24, 6: 2}","{0: 0.0, 1: 0.18406825477276567, 2: 0.002196316945429971, 3: 0.5873458354451766, 4: 0.22419327589119784, 5: 0.0020273694880892043, 6: 0.00016894745734076703}",10.017095565795898
395399401,395.399401,2.8847864395401057,0.02759835639182818,1.0896838702677079,0.04114010796900737,0.0021462316381690065,9038,0.0004288220108520096,12574.087255319451,163.2931510124165,4971786.5688750455,76474,0,0.0,,,,,2879,0.2415876478979609,6,0.0005034824200721658,7432,0.6236468909960561,1585,0.13300327263573047,14.0,0.0011747923135017203,1.0,8.39137366786943e-05,,,,,,,22.857900080632646,5.109843081312411,30447,11917,"Round Lake Beach--McHenry--Grayslake, IL--WI Urbanized Area",30.139145304370352,0.00033726040585628264,236265318,1.2644858660704296e-05,3419526548,0.010904194173481789,6446.0042749155,164.00143035486957,2548746.229145028,15541,2.651925820256776,"{0: 0, 1: 2879, 2: 6, 3: 7432, 4: 1585, 5: 14, 6: 1}","{0: 0.0, 1: 0.2415876478979609, 2: 0.0005034824200721658, 3: 0.6236468909960561, 4: 0.13300327263573047, 5: 0.0011747923135017203, 6: 8.39137366786943e-05}",11.410045146942139
393458288,393.458288,2.7500664388762086,0.02579932880181119,1.0903806768557498,0.047038724373575966,0.001268374999011205,6677,0.0005570084543748546,9746.888748795122,178.64602228664418,3834994.1604273906,64135,0,0.0,,,,,2103,0.23952164009111618,11,0.0012528473804100228,5819,0.662756264236902,824,0.0938496583143508,22.0,0.0025056947608200456,1.0,0.00011389521640091117,,,,,,,16.970032665826068,4.88997722095672,21467,8780,"Norwich--New London, CT--RI Urbanized Area",22.314944856365564,0.0004755569331716649,201437468,1.7327224685412994e-05,178176059,0.015046350211953231,5214.744776642728,182.7544804644865,2051784.55217479,11227,2.618906605922551,"{0: 0, 1: 2103, 2: 11, 3: 5819, 4: 824, 5: 22, 6: 1}","{0: 0.0, 1: 0.23952164009111618, 2: 0.0012528473804100228, 3: 0.662756264236902, 4: 0.0938496583143508, 5: 0.0025056947608200456, 6: 0.00011389521640091117}",9.039969444274902
391143990,391.14399,2.796988702354578,0.03449437350629368,1.0628470753887422,0.06472600570161693,0.0025970991455183004,13209,0.0003202964441885532,14696.204629384496,144.06486345189148,5748332.1165939225,53200,0,0.0,,,,,2576,0.1631929046563193,99,0.0062717770034843206,9416,0.5965156794425087,3572,0.22629078238834335,116.0,0.007348748812163446,6.0,0.0003801076971808679,,,,,,,33.770172462575744,5.05555907507127,39901,15785,"Madison, WI Urbanized Area",40.35598246057673,0.00029428087605886505,53442927,9.595271870938992e-06,2575302719,0.007092554071326533,8307.657491232885,143.54774478394754,3249490.2986742207,22637,2.90947101678809,"{0: 0, 1: 2576, 2: 99, 3: 9416, 4: 3572, 5: 116, 6: 6}","{0: 0.0, 1: 0.1631929046563193, 2: 0.0062717770034843206, 3: 0.5965156794425087, 4: 0.22629078238834335, 5: 0.007348748812163446, 6: 0.0003801076971808679}",16.839542150497437
389703050,389.70305,2.6924599104600064,0.048253122126181554,1.1163858499870736,0.032117216117216234,0.0009041418715471296,14455,0.0002267433975942881,15349.661654894606,125.86394738417867,5981809.9633804755,57709,0,0.0,,,,,6020,0.294017094017094,463,0.022612942612942614,11827,0.5776312576312577,2041,0.09968253968253968,110.0,0.005372405372405372,12.0,0.0005860805860805861,2.0,9.768009768009768e-05,,,,,37.092345056062555,4.642344322344322,47526,20475,"Mission Viejo--Lake Forest--San Clemente, CA Urbanized Area",52.54000449829684,0.000188289900697989,122872983,7.382569314254505e-06,123044306,0.017064343727643816,8821.53095912434,132.74809902460441,3437777.520440181,25897,2.501929181929182,"{0: 0, 1: 6020, 2: 463, 3: 11827, 4: 2041, 5: 110, 6: 12, 7: 2}","{0: 0.0, 1: 0.294017094017094, 2: 0.022612942612942614, 3: 0.5776312576312577, 4: 0.09968253968253968, 5: 0.005372405372405372, 6: 0.0005860805860805861, 7: 9.768009768009768e-05}",22.076292037963867
381043537,381.043537,2.9073497087591673,0.028078636074487365,1.0743042318108764,0.04507912957467812,0.0015749653546892793,9468,0.00042704759230363697,13664.476717655196,165.68848177404888,5206760.539749486,19099,0,0.0,,,,,2664,0.2195845697329377,25,0.002060666007253544,7494,0.6177052423343224,1906,0.15710517639301022,42.0,0.0034619188921859545,1.0,8.242664029014178e-05,,,,,,,24.847554362272255,5.18051434223541,31425,12132,"Columbus, GA--AL Urbanized Area",31.838881445192968,0.0003052176813911966,59296253,1.2416225575006132e-05,56886952,0.007669053301511536,7357.9215187210675,170.50954451510597,2803688.4404618875,16443,2.7230464886251236,"{0: 0, 1: 2664, 2: 25, 3: 7494, 4: 1906, 5: 42, 6: 1}","{0: 0.0, 1: 0.2195845697329377, 2: 0.002060666007253544, 3: 0.6177052423343224, 4: 0.15710517639301022, 5: 0.0034619188921859545, 6: 8.242664029014178e-05}",9.963398933410645
378214613,378.214613,2.8300683150790618,0.026962250705856425,1.1170735525474018,0.047411218055094316,0.002572715787457527,9501,0.0004246665687863125,13487.978226617779,165.41880298105224,5101350.46513267,46828,0,0.0,,,,,2551,0.21166611350813144,9,0.0007467640225688682,7450,0.6181546631264521,2000,0.1659475605708596,41.0,0.003401924991702622,1.0,8.297378028542981e-05,,,,,,,25.12065814865805,5.117656820444739,30839,12052,"Lakeland, FL Urbanized Area",31.865505947545184,0.0004172017766689908,2039303624,1.2509765035968982e-05,100041773,0.009403677162035086,7378.407819415068,169.01590805985364,2790621.6579762436,16511,2.7489213408562896,"{0: 0, 1: 2551, 2: 9, 3: 7450, 4: 2000, 5: 41, 6: 1}","{0: 0.0, 1: 0.21166611350813144, 2: 0.0007467640225688682, 3: 0.6181546631264521, 4: 0.1659475605708596, 5: 0.003401924991702622, 6: 8.297378028542981e-05}",10.503520011901855
376161106,376.161106,2.7607167171396982,0.030036645452075,1.0980813152105384,0.050620935746649214,0.0018112323166115934,11533,0.00035286169015217276,14446.099147730782,152.77948247852194,5434060.632796069,23500,0,0.0,,,,,2666,0.18775970138742165,36,0.002535389816184238,8841,0.6226494823579125,2607,0.18360447918867526,49.0,0.0034509472498063243,,,,,,,,,30.65973545919976,5.009930276780055,35568,14199,"Denton--Lewisville, TX Urbanized Area",37.74712423351924,0.0003119083815035006,81927103,1.0611234110246753e-05,3629386880,0.009053081421502475,8348.27757328873,157.3295253087818,3140297.325163285,19960,2.8124515810972603,"{0: 0, 1: 2666, 2: 36, 3: 8841, 4: 2607, 5: 49}","{0: 0.0, 1: 0.18775970138742165, 2: 0.002535389816184238, 3: 0.6226494823579125, 4: 0.18360447918867526, 5: 0.0034509472498063243}",12.532379388809204
